reinstant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_lag1
12414,2012-06-01 00:00:00,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,4,41,45,6
12415,2012-06-01 00:00:00,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,5,136,141,45
12416,2012-06-01 00:00:00,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,33,369,402,141
12417,2012-06-01 00:00:00,2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,19,675,694,402
12418,2012-06-01 00:00:00,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,24,274,298,694
12419,2012-06-01 00:00:00,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,49,155,204,298
12420,2012-06-01 00:00:00,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,42,193,235,204
12421,2012-06-01 00:00:00,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,72,238,310,235
12422,2012-06-01 00:00:00,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,76,240,316,310
12423,2012-06-01 00:00:00,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,55,199,254,316
12424,2012-06-01 00:00:00,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213,258,254
12425,2012-06-01 00:00:00,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,36,186,222,258
12426,2012-06-01 00:00:00,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,25,202,227,222
12427,2012-06-01 00:00:00,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,10,100,110,227
12428,2012-06-01 00:00:00,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,4,41,45,110
12429,2012-06-01 00:00:00,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,1,38,39,45
12430,2012-06-01 00:00:00,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,12,73,85,39
12431,2012-06-01 00:00:00,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,1,22,23,85
12432,2012-06-01 00:00:00,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67,73,23
12433,2012-06-02 00:00:00,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,5,81,86,73
12434,2012-06-02 00:00:00,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,15,61,76,86
12435,2012-06-02 00:00:00,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,3,38,41,76
12436,2012-06-02 00:00:00,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,8,18,26,41
12437,2012-06-02 00:00:00,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,2,11,13,26
12438,2012-06-02 00:00:00,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11,12,13
12439,2012-06-02 00:00:00,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,5,31,36,12
12440,2012-06-02 00:00:00,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,9,77,86,36
12441,2012-06-02 00:00:00,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,30,180,210,86
12442,2012-06-02 00:00:00,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,89,243,332,210
12443,2012-06-02 00:00:00,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,145,348,493,332
12444,2012-06-02 00:00:00,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,179,357,536,493
12445,2012-06-02 00:00:00,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,250,418,668,536
12446,2012-06-02 00:00:00,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400,679,668
12447,2012-06-02 00:00:00,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,259,388,647,679
12448,2012-06-02 00:00:00,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,297,405,702,647
12449,2012-06-02 00:00:00,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,275,369,644,702
12450,2012-06-02 00:00:00,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,248,338,586,644
12451,2012-06-02 00:00:00,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,171,341,512,586
12452,2012-06-02 00:00:00,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,185,369,554,512
12453,2012-06-02 00:00:00,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,139,260,399,554
12454,2012-06-02 00:00:00,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,96,220,316,399
12455,2012-06-02 00:00:00,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,52,176,228,316
12456,2012-06-02 00:00:00,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,53,185,238,228
12457,2012-06-03 00:00:00,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169,238
12458,2012-06-03 00:00:00,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,21,100,121,169
12459,2012-06-03 00:00:00,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,22,67,89,121
12460,2012-06-03 00:00:00,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34,50,89
12461,2012-06-03 00:00:00,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,1,12,13,50
12462,2012-06-03 00:00:00,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,1,11,12,13
12463,2012-06-03 00:00:00,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,6,16,22,12
12464,2012-06-03 00:00:00,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,6,29,35,22
12465,2012-06-03 00:00:00,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,30,110,140,35
12466,2012-06-03 00:00:00,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,70,230,300,140
12467,2012-06-03 00:00:00,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277,404,300
12468,2012-06-03 00:00:00,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,199,312,511,404
12469,2012-06-03 00:00:00,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,276,408,684,511
12470,2012-06-03 00:00:00,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,265,421,686,684
12471,2012-06-03 00:00:00,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411,678,686
12472,2012-06-03 00:00:00,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,236,408,644,678
12473,2012-06-03 00:00:00,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,226,436,662,644
12474,2012-06-03 00:00:00,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,192,386,578,662
12475,2012-06-03 00:00:00,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,153,343,496,578
12476,2012-06-03 00:00:00,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,116,337,453,496
12477,2012-06-03 00:00:00,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,84,230,314,453
12478,2012-06-03 00:00:00,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,66,180,246,314
12479,2012-06-03 00:00:00,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,61,165,226,246
12480,2012-06-03 00:00:00,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,26,82,108,226
12481,2012-06-04 00:00:00,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,11,38,49,108
12482,2012-06-04 00:00:00,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,10,14,49
12483,2012-06-04 00:00:00,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,1,10,11,14
12484,2012-06-04 00:00:00,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,0,5,5,11
12485,2012-06-04 00:00:00,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,2,6,8,5
12486,2012-06-04 00:00:00,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,2,33,35,8
12487,2012-06-04 00:00:00,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,4,135,139,35
12488,2012-06-04 00:00:00,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,13,504,517,139
12489,2012-06-04 00:00:00,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,22,643,665,517
12490,2012-06-04 00:00:00,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,38,244,282,665
12491,2012-06-04 00:00:00,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187,282
12492,2012-06-04 00:00:00,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,71,168,239,187
12493,2012-06-04 00:00:00,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,62,220,282,239
12494,2012-06-04 00:00:00,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,85,189,274,282
12495,2012-06-04 00:00:00,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,84,186,270,274
12496,2012-06-04 00:00:00,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,77,215,292,270
12497,2012-06-04 00:00:00,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,73,375,448,292
12498,2012-06-04 00:00:00,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,101,733,834,448
12499,2012-06-04 00:00:00,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,103,719,822,834
12500,2012-06-04 00:00:00,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,91,554,645,822
12501,2012-06-04 00:00:00,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,71,390,461,645
12502,2012-06-04 00:00:00,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,40,225,265,461
12503,2012-06-04 00:00:00,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,41,127,168,265
12504,2012-06-04 00:00:00,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,8,78,86,168
12505,2012-06-05 00:00:00,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,6,28,34,86
12506,2012-06-05 00:00:00,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,2,18,20,34
12507,2012-06-05 00:00:00,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,0,8,8,20
12508,2012-06-05 00:00:00,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,0,5,5,8
12509,2012-06-05 00:00:00,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,1,4,5,5
12510,2012-06-05 00:00:00,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,1,35,36,5
12511,2012-06-05 00:00:00,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,7,177,184,36
12512,2012-06-05 00:00:00,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,29,540,569,184
12513,2012-06-05 00:00:00,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,30,680,710,569
12514,2012-06-05 00:00:00,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,50,285,335,710
12515,2012-06-05 00:00:00,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,58,118,176,335
12516,2012-06-05 00:00:00,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,65,162,227,176
12517,2012-06-05 00:00:00,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,45,202,247,227
12518,2012-06-05 00:00:00,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,66,201,267,247
12519,2012-06-05 00:00:00,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276,267
12520,2012-06-05 00:00:00,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,54,218,272,276
12521,2012-06-05 00:00:00,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,91,382,473,272
12522,2012-06-05 00:00:00,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,86,764,850,473
12523,2012-06-05 00:00:00,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,111,679,790,850
12524,2012-06-05 00:00:00,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,68,445,513,790
12525,2012-06-05 00:00:00,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,44,371,415,513
12526,2012-06-05 00:00:00,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,30,253,283,415
12527,2012-06-05 00:00:00,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,22,171,193,283
12528,2012-06-05 00:00:00,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,20,93,113,193
12529,2012-06-06 00:00:00,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,3,46,49,113
12530,2012-06-06 00:00:00,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,6,21,27,49
12531,2012-06-06 00:00:00,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,4,7,11,27
12532,2012-06-06 00:00:00,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,0,8,8,11
12533,2012-06-06 00:00:00,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,3,7,10,8
12534,2012-06-06 00:00:00,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,1,37,38,10
12535,2012-06-06 00:00:00,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,7,165,172,38
12536,2012-06-06 00:00:00,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,16,531,547,172
12537,2012-06-06 00:00:00,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,31,637,668,547
12538,2012-06-06 00:00:00,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,35,268,303,668
12539,2012-06-06 00:00:00,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,55,148,203,303
12540,2012-06-06 00:00:00,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,65,161,226,203
12541,2012-06-06 00:00:00,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,80,235,315,226
12542,2012-06-06 00:00:00,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,73,230,303,315
12543,2012-06-06 00:00:00,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,111,191,302,303
12544,2012-06-06 00:00:00,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,75,225,300,302
12545,2012-06-06 00:00:00,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,107,345,452,300
12546,2012-06-06 00:00:00,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,72,652,724,452
12547,2012-06-06 00:00:00,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,94,688,782,724
12548,2012-06-06 00:00:00,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,52,486,538,782
12549,2012-06-06 00:00:00,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,59,349,408,538
12550,2012-06-06 00:00:00,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,38,260,298,408
12551,2012-06-06 00:00:00,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,27,221,248,298
12552,2012-06-06 00:00:00,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,13,110,123,248
12553,2012-06-07 00:00:00,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,9,50,59,123
12554,2012-06-07 00:00:00,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,5,17,22,59
12555,2012-06-07 00:00:00,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,0,12,12,22
12556,2012-06-07 00:00:00,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,0,5,5,12
12557,2012-06-07 00:00:00,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,0,6,6,5
12558,2012-06-07 00:00:00,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,0,34,34,6
12559,2012-06-07 00:00:00,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,5,165,170,34
12560,2012-06-07 00:00:00,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,20,506,526,170
12561,2012-06-07 00:00:00,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,20,661,681,526
12562,2012-06-07 00:00:00,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,37,300,337,681
12563,2012-06-07 00:00:00,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,56,154,210,337
12564,2012-06-07 00:00:00,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,67,170,237,210
12565,2012-06-07 00:00:00,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,62,274,336,237
12566,2012-06-07 00:00:00,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,65,250,315,336
12567,2012-06-07 00:00:00,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,67,198,265,315
12568,2012-06-07 00:00:00,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,99,234,333,265
12569,2012-06-07 00:00:00,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,77,389,466,333
12570,2012-06-07 00:00:00,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,91,778,869,466
12571,2012-06-07 00:00:00,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,110,703,813,869
12572,2012-06-07 00:00:00,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,65,537,602,813
12573,2012-06-07 00:00:00,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,76,402,478,602
12574,2012-06-07 00:00:00,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,30,283,313,478
12575,2012-06-07 00:00:00,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,35,193,228,313
12576,2012-06-07 00:00:00,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,42,135,177,228
12577,2012-06-08 00:00:00,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,18,59,77,177
12578,2012-06-08 00:00:00,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,4,25,29,77
12579,2012-06-08 00:00:00,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,2,17,19,29
12580,2012-06-08 00:00:00,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,0,8,8,19
12581,2012-06-08 00:00:00,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,1,9,10,8
12582,2012-06-08 00:00:00,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,1,28,29,10
12583,2012-06-08 00:00:00,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,8,131,139,29
12584,2012-06-08 00:00:00,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,19,409,428,139
12585,2012-06-08 00:00:00,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,37,663,700,428
12586,2012-06-08 00:00:00,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,47,335,382,700
12587,2012-06-08 00:00:00,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,62,187,249,382
12588,2012-06-08 00:00:00,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,65,199,264,249
12589,2012-06-08 00:00:00,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,89,280,369,264
12590,2012-06-08 00:00:00,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,129,287,416,369
12591,2012-06-08 00:00:00,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,128,245,373,416
12592,2012-06-08 00:00:00,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,98,299,397,373
12593,2012-06-08 00:00:00,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,111,412,523,397
12594,2012-06-08 00:00:00,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,114,679,793,523
12595,2012-06-08 00:00:00,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,147,576,723,793
12596,2012-06-08 00:00:00,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,95,460,555,723
12597,2012-06-08 00:00:00,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,117,291,408,555
12598,2012-06-08 00:00:00,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,83,256,339,408
12599,2012-06-08 00:00:00,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,61,230,291,339
12600,2012-06-08 00:00:00,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,52,163,215,291
12601,2012-06-09 00:00:00,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,54,152,206,215
12602,2012-06-09 00:00:00,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,34,89,123,206
12603,2012-06-09 00:00:00,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,21,68,89,123
12604,2012-06-09 00:00:00,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,12,28,40,89
12605,2012-06-09 00:00:00,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,2,6,8,40
12606,2012-06-09 00:00:00,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,4,15,19,8
12607,2012-06-09 00:00:00,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,17,63,80,19
12608,2012-06-09 00:00:00,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,26,61,87,80
12609,2012-06-09 00:00:00,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,42,202,244,87
12610,2012-06-09 00:00:00,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,99,241,340,244
12611,2012-06-09 00:00:00,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,168,298,466,340
12612,2012-06-09 00:00:00,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,218,351,569,466
12613,2012-06-09 00:00:00,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,196,335,531,569
12614,2012-06-09 00:00:00,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,236,349,585,531
12615,2012-06-09 00:00:00,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,239,354,593,585
12616,2012-06-09 00:00:00,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,218,337,555,593
12617,2012-06-09 00:00:00,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,219,315,534,555
12618,2012-06-09 00:00:00,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,238,257,495,534
12619,2012-06-09 00:00:00,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,175,276,451,495
12620,2012-06-09 00:00:00,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,128,232,360,451
12621,2012-06-09 00:00:00,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,125,238,363,360
12622,2012-06-09 00:00:00,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,105,211,316,363
12623,2012-06-09 00:00:00,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,63,151,214,316
12624,2012-06-09 00:00:00,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,69,161,230,214
12625,2012-06-10 00:00:00,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,33,125,158,230
12626,2012-06-10 00:00:00,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,32,84,116,158
12627,2012-06-10 00:00:00,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,17,56,73,116
12628,2012-06-10 00:00:00,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,6,23,29,73
12629,2012-06-10 00:00:00,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,1,9,10,29
12630,2012-06-10 00:00:00,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,3,10,13,10
12631,2012-06-10 00:00:00,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,3,27,30,13
12632,2012-06-10 00:00:00,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,21,41,62,30
12633,2012-06-10 00:00:00,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,59,122,181,62
12634,2012-06-10 00:00:00,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,91,175,266,181
12635,2012-06-10 00:00:00,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,148,265,413,266
12636,2012-06-10 00:00:00,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,184,315,499,413
12637,2012-06-10 00:00:00,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,173,329,502,499
12638,2012-06-10 00:00:00,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,204,288,492,502
12639,2012-06-10 00:00:00,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,186,314,500,492
12640,2012-06-10 00:00:00,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,159,316,475,500
12641,2012-06-10 00:00:00,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,173,335,508,475
12642,2012-06-10 00:00:00,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,184,337,521,508
12643,2012-06-10 00:00:00,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,164,326,490,521
12644,2012-06-10 00:00:00,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,115,260,375,490
12645,2012-06-10 00:00:00,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,113,250,363,375
12646,2012-06-10 00:00:00,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,83,170,253,363
12647,2012-06-10 00:00:00,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,42,117,159,253
12648,2012-06-10 00:00:00,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,30,80,110,159
12649,2012-06-11 00:00:00,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,8,33,41,110
12650,2012-06-11 00:00:00,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,9,15,24,41
12651,2012-06-11 00:00:00,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,5,12,17,24
12652,2012-06-11 00:00:00,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,2,4,6,17
12653,2012-06-11 00:00:00,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,0,7,7,6
12654,2012-06-11 00:00:00,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,1,36,37,7
