reinstant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
16850,2012-12-03 00:00:00,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13
16851,2012-12-03 00:00:00,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10
16852,2012-12-03 00:00:00,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,2,6,8
16853,2012-12-03 00:00:00,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,1,4,5
16854,2012-12-03 00:00:00,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38
16855,2012-12-03 00:00:00,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,2,136,138
16856,2012-12-03 00:00:00,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,9,387,396
16857,2012-12-03 00:00:00,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,19,712,731
16858,2012-12-03 00:00:00,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308
16859,2012-12-03 00:00:00,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136
16860,2012-12-03 00:00:00,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233
16861,2012-12-03 00:00:00,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268
16862,2012-12-03 00:00:00,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321
16863,2012-12-03 00:00:00,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,51,209,260
16864,2012-12-03 00:00:00,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,58,210,268
16865,2012-12-03 00:00:00,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442
16866,2012-12-03 00:00:00,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,43,665,708
16867,2012-12-03 00:00:00,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,692
16868,2012-12-03 00:00:00,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,471
16869,2012-12-03 00:00:00,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,16,284,300
16870,2012-12-03 00:00:00,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,14,207,221
16871,2012-12-03 00:00:00,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,144
16872,2012-12-03 00:00:00,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,102
16873,2012-12-04 00:00:00,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,55
16874,2012-12-04 00:00:00,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,25
16875,2012-12-04 00:00:00,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8
16876,2012-12-04 00:00:00,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,4
16877,2012-12-04 00:00:00,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7
16878,2012-12-04 00:00:00,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0,1,45,46
16879,2012-12-04 00:00:00,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,3,150,153
16880,2012-12-04 00:00:00,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,502
16881,2012-12-04 00:00:00,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,721
16882,2012-12-04 00:00:00,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336
16883,2012-12-04 00:00:00,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,26,130,156
16884,2012-12-04 00:00:00,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,24,183,207
16885,2012-12-04 00:00:00,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,39,273,312
16886,2012-12-04 00:00:00,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272
16887,2012-12-04 00:00:00,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,270
16888,2012-12-04 00:00:00,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,300
16889,2012-12-04 00:00:00,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435
16890,2012-12-04 00:00:00,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,743
16891,2012-12-04 00:00:00,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,731
16892,2012-12-04 00:00:00,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460
16893,2012-12-04 00:00:00,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306
16894,2012-12-04 00:00:00,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280
16895,2012-12-04 00:00:00,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181
16896,2012-12-04 00:00:00,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96
16897,2012-12-05 00:00:00,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37
16898,2012-12-05 00:00:00,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11
16899,2012-12-05 00:00:00,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9
16900,2012-12-05 00:00:00,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7
16901,2012-12-05 00:00:00,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10
16902,2012-12-05 00:00:00,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49
16903,2012-12-05 00:00:00,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124
16904,2012-12-05 00:00:00,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398
16905,2012-12-05 00:00:00,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759
16906,2012-12-05 00:00:00,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388
16907,2012-12-05 00:00:00,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141
16908,2012-12-05 00:00:00,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172
16909,2012-12-05 00:00:00,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232
16910,2012-12-05 00:00:00,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214
16911,2012-12-05 00:00:00,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,39,179,218
16912,2012-12-05 00:00:00,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285
16913,2012-12-05 00:00:00,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377
16914,2012-12-05 00:00:00,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,576,605
16915,2012-12-05 00:00:00,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,580,609
16916,2012-12-05 00:00:00,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414
16917,2012-12-05 00:00:00,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293
16918,2012-12-05 00:00:00,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198
16919,2012-12-05 00:00:00,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105
16920,2012-12-05 00:00:00,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74
16921,2012-12-06 00:00:00,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44
16922,2012-12-06 00:00:00,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16
16923,2012-12-06 00:00:00,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9
16924,2012-12-06 00:00:00,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2
16925,2012-12-06 00:00:00,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9
16926,2012-12-06 00:00:00,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32
16927,2012-12-06 00:00:00,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124
16928,2012-12-06 00:00:00,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389
16929,2012-12-06 00:00:00,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,646,659
16930,2012-12-06 00:00:00,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276
16931,2012-12-06 00:00:00,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,23,122,145
16932,2012-12-06 00:00:00,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178
16933,2012-12-06 00:00:00,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,29,206,235
16934,2012-12-06 00:00:00,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0.0,33,212,245
16935,2012-12-06 00:00:00,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212
16936,2012-12-06 00:00:00,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,38,232,270
16937,2012-12-06 00:00:00,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,39,292,331
16938,2012-12-06 00:00:00,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,586,617
16939,2012-12-06 00:00:00,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,542,565
16940,2012-12-06 00:00:00,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,13,360,373
16941,2012-12-06 00:00:00,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227
16942,2012-12-06 00:00:00,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191
16943,2012-12-06 00:00:00,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133
16944,2012-12-06 00:00:00,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93
16945,2012-12-07 00:00:00,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48
16946,2012-12-07 00:00:00,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,2,26,28
16947,2012-12-07 00:00:00,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11
16948,2012-12-07 00:00:00,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,0,5,5
16949,2012-12-07 00:00:00,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,10
16950,2012-12-07 00:00:00,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,26
16951,2012-12-07 00:00:00,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,84
16952,2012-12-07 00:00:00,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215
16953,2012-12-07 00:00:00,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,11,430,441
16954,2012-12-07 00:00:00,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301
16955,2012-12-07 00:00:00,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166
16956,2012-12-07 00:00:00,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,20,183,203
16957,2012-12-07 00:00:00,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240
16958,2012-12-07 00:00:00,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,220
16959,2012-12-07 00:00:00,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,215
16960,2012-12-07 00:00:00,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,303
16961,2012-12-07 00:00:00,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375
16962,2012-12-07 00:00:00,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,29,539,568
16963,2012-12-07 00:00:00,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,498
16964,2012-12-07 00:00:00,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0.0,15,337,352
16965,2012-12-07 00:00:00,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,241
16966,2012-12-07 00:00:00,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,171
16967,2012-12-07 00:00:00,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165
16968,2012-12-07 00:00:00,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122
16969,2012-12-08 00:00:00,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103
16970,2012-12-08 00:00:00,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,100
16971,2012-12-08 00:00:00,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,70
16972,2012-12-08 00:00:00,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,29
16973,2012-12-08 00:00:00,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0.0,3,9,12
16974,2012-12-08 00:00:00,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,6
16975,2012-12-08 00:00:00,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20
16976,2012-12-08 00:00:00,4,1,12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,3,36,39
16977,2012-12-08 00:00:00,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111
16978,2012-12-08 00:00:00,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,17,153,170
16979,2012-12-08 00:00:00,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,287
16980,2012-12-08 00:00:00,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404
16981,2012-12-08 00:00:00,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,122,364,486
16982,2012-12-08 00:00:00,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,148,399,547
16983,2012-12-08 00:00:00,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,164,378,542
16984,2012-12-08 00:00:00,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,167,374,541
16985,2012-12-08 00:00:00,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,139,368,507
16986,2012-12-08 00:00:00,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,77,268,345
16987,2012-12-08 00:00:00,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,304
16988,2012-12-08 00:00:00,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0.0,34,212,246
16989,2012-12-08 00:00:00,4,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,20,162,182
16990,2012-12-08 00:00:00,4,1,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,34,175,209
16991,2012-12-08 00:00:00,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160
16992,2012-12-08 00:00:00,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0.0,18,144,162
16993,2012-12-09 00:00:00,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118
16994,2012-12-09 00:00:00,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102
16995,2012-12-09 00:00:00,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78
16996,2012-12-09 00:00:00,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48
16997,2012-12-09 00:00:00,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12
16998,2012-12-09 00:00:00,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8
16999,2012-12-09 00:00:00,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6
17000,2012-12-09 00:00:00,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23
17001,2012-12-09 00:00:00,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69
17002,2012-12-09 00:00:00,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103
17003,2012-12-09 00:00:00,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219
17004,2012-12-09 00:00:00,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250
17005,2012-12-09 00:00:00,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,60,255,315
17006,2012-12-09 00:00:00,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,65,220,285
17007,2012-12-09 00:00:00,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,42,190,232
17008,2012-12-09 00:00:00,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,25,200,225
17009,2012-12-09 00:00:00,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,33,220,253
17010,2012-12-09 00:00:00,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229
17011,2012-12-09 00:00:00,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,17,181,198
17012,2012-12-09 00:00:00,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,12,110,122
17013,2012-12-09 00:00:00,4,1,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,6,102,108
17014,2012-12-09 00:00:00,4,1,12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,10,86,96
17015,2012-12-09 00:00:00,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78
17016,2012-12-09 00:00:00,4,1,12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,3,48,51
17017,2012-12-10 00:00:00,4,1,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,0,20,20
17018,2012-12-10 00:00:00,4,1,12,1,0,1,1,2,0.36,0.3788,1.0,0.0,0,4,4
17019,2012-12-10 00:00:00,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5
17020,2012-12-10 00:00:00,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,4
17021,2012-12-10 00:00:00,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,3,9,12
17022,2012-12-10 00:00:00,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,27
17023,2012-12-10 00:00:00,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,123
17024,2012-12-10 00:00:00,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,3,291,294
17025,2012-12-10 00:00:00,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,9,575,584
17026,2012-12-10 00:00:00,4,1,12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,11,273,284
17027,2012-12-10 00:00:00,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,133
17028,2012-12-10 00:00:00,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,134
17029,2012-12-10 00:00:00,4,1,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,23,150,173
17030,2012-12-10 00:00:00,4,1,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,30,190,220
17031,2012-12-10 00:00:00,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,210
17032,2012-12-10 00:00:00,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236
17033,2012-12-10 00:00:00,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,345
17034,2012-12-10 00:00:00,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,578,616
17035,2012-12-10 00:00:00,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,20,544,564
17036,2012-12-10 00:00:00,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427
17037,2012-12-10 00:00:00,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300
17038,2012-12-10 00:00:00,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,21,224,245
17039,2012-12-10 00:00:00,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126
17040,2012-12-10 00:00:00,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,84
17041,2012-12-11 00:00:00,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,31
17042,2012-12-11 00:00:00,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8
17043,2012-12-11 00:00:00,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1
17044,2012-12-11 00:00:00,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,0,3,3
17045,2012-12-11 00:00:00,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8
17046,2012-12-11 00:00:00,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,41
17047,2012-12-11 00:00:00,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,0,118,118
17048,2012-12-11 00:00:00,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,8,372,380
17049,2012-12-11 00:00:00,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,16,708,724
17050,2012-12-11 00:00:00,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334
17051,2012-12-11 00:00:00,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154
17052,2012-12-11 00:00:00,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,173
17053,2012-12-11 00:00:00,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226
17054,2012-12-11 00:00:00,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,254
17055,2012-12-11 00:00:00,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204
17056,2012-12-11 00:00:00,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,270
17057,2012-12-11 00:00:00,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,358
17058,2012-12-11 00:00:00,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,21,580,601
17059,2012-12-11 00:00:00,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,23,523,546
17060,2012-12-11 00:00:00,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433
17061,2012-12-11 00:00:00,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257
17062,2012-12-11 00:00:00,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,14,193,207
17063,2012-12-11 00:00:00,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106
17064,2012-12-11 00:00:00,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64
17065,2012-12-12 00:00:00,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34
17066,2012-12-12 00:00:00,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21
17067,2012-12-12 00:00:00,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,9
17068,2012-12-12 00:00:00,4,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,10
17069,2012-12-12 00:00:00,4,1,12,4,0,3,1,1,0.26,0.303,0.6,0.0,0,4,4
17070,2012-12-12 00:00:00,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,0,37,37
17071,2012-12-12 00:00:00,4,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,2,126,128
17072,2012-12-12 00:00:00,4,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,3,366,369
17073,2012-12-12 00:00:00,4,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,18,670,688
17074,2012-12-12 00:00:00,4,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,13,272,285
17075,2012-12-12 00:00:00,4,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,20,116,136
17076,2012-12-12 00:00:00,4,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,24,148,172
17077,2012-12-12 00:00:00,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0.0,14,218,232
17078,2012-12-12 00:00:00,4,1,12,13,0,3,1,2,0.34,0.3636,0.42,0.0,18,220,238
17079,2012-12-12 00:00:00,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0.0,34,191,225
17080,2012-12-12 00:00:00,4,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,21,207,228
17081,2012-12-12 00:00:00,4,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,19,310,329
17082,2012-12-12 00:00:00,4,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,21,540,561
17083,2012-12-12 00:00:00,4,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,25,515,540
17084,2012-12-12 00:00:00,4,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,18,384,402
17085,2012-12-12 00:00:00,4,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,25,243,268
17086,2012-12-12 00:00:00,4,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,16,186,202
17087,2012-12-12 00:00:00,4,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,4,118,122
17088,2012-12-12 00:00:00,4,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,3,76,79
17089,2012-12-13 00:00:00,4,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,1,31,32
17090,2012-12-13 00:00:00,4,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,4,19,23
17091,2012-12-13 00:00:00,4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,3,5,8
17092,2012-12-13 00:00:00,4,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,0,2,2
17093,2012-12-13 00:00:00,4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,0,8,8
17094,2012-12-13 00:00:00,4,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,2,31,33
17095,2012-12-13 00:00:00,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114
17096,2012-12-13 00:00:00,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380,385
17097,2012-12-13 00:00:00,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,655,679
17098,2012-12-13 00:00:00,4,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,25,300,325
17099,2012-12-13 00:00:00,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167
